lemma,form,paradigm_slot,form_freq,lemma_freq,phonemic_form,Fold,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
voida,eivät voine,V;ACT;PRS;NEG;POT;3;PL,0.0,0.0009635612903225,e i̯ ʋ æ t ʋ o i̯ n eˣ,0,V,ACT,PRS,NEG,POT,3,PL,,,
voida,lienevät voineet,V;ACT;PRS;PRF;POS;POT;3;PL,0.0,0.0009635612903225,l i e̯ n e ʋ æ t ʋ o i̯ n eː t,0,V,ACT,PRS,PRF,POS,POT,3,PL,,
voida,eivät liene voineet,V;ACT;PRS;PRF;NEG;POT;3;PL,0.0,0.0009635612903225,e i̯ ʋ æ t l i e̯ n eˣ ʋ o i̯ n eː t,2,V,ACT,PRS,PRF,NEG,POT,3,PL,,
voida,voitaneen,V;PASS;PRS;POS;POT,9.2e-05,0.0009635612903225,ʋ o i̯ t ɑ n eː n,0,V,PASS,PRS,POS,POT,,,,,
voida,ei voitane,V;PASS;PRS;NEG;POT,0.0,0.0009635612903225,e i̯ ʋ o i̯ t ɑ n eˣ,2,V,PASS,PRS,NEG,POT,,,,,
voida,lienee voitu,V;PASS;PRS;PRF;POS;POT,0.0,0.0009635612903225,l i e̯ n eː ʋ o i̯ t uˣ,4,V,PASS,PRS,PRF,POS,POT,,,,
voida,ei liene voitu,V;PASS;PRS;PRF;NEG;POT,0.0,0.0009635612903225,e i̯ l i e̯ n eˣ ʋ o i̯ t uˣ,1,V,PASS,PRS,PRF,NEG,POT,,,,
voida,voida,V;NFIN;ACT+PASS,0.001706,0.0009635612903225,ʋ o i̯ d ɑˣ,3,V,NFIN,ACT+PASS,,,,,,,
voida,voidakseen,V;NFIN;1;ACT,7.9e-05,0.0009635612903225,ʋ o i̯ d ɑ k s eː n,3,V,NFIN,1,ACT,,,,,,
voida,voidakseen,V;NFIN;1;PASS,7.9e-05,0.0009635612903225,ʋ o i̯ d ɑ k s eː n,1,V,NFIN,1,PASS,,,,,,
voida,voidessa,V;NFIN;2;ACT;IN+ESS,1e-06,0.0009635612903225,ʋ o i̯ d e sː ɑ,1,V,NFIN,2,ACT,IN+ESS,,,,,
voida,voitaessa,V;NFIN;2;PASS;IN+ESS,0.0,0.0009635612903225,ʋ o i̯ t ɑ e sː ɑ,4,V,NFIN,2,PASS,IN+ESS,,,,,
voida,voiden,V;NFIN;2;ACT;INS,3e-06,0.0009635612903225,ʋ o i̯ d e n,3,V,NFIN,2,ACT,INS,,,,,
voida,voimassa,V;NFIN;3;ACT;IN+ESS,0.001959,0.0009635612903225,ʋ o i̯ m ɑ sː ɑ,3,V,NFIN,3,ACT,IN+ESS,,,,,
voida,voimasta,V;NFIN;3;ACT;IN+ABL,6.2e-05,0.0009635612903225,ʋ o i̯ m ɑ s t ɑ,1,V,NFIN,3,ACT,IN+ABL,,,,,
voida,voimaan,V;NFIN;3;ACT;IN+ALL,0.001394,0.0009635612903225,ʋ o i̯ m ɑː n,4,V,NFIN,3,ACT,IN+ALL,,,,,
voida,voimalla,V;NFIN;3;ACT;AT+ESS,0.000158,0.0009635612903225,ʋ o i̯ m ɑ lː ɑ,0,V,NFIN,3,ACT,AT+ESS,,,,,
voida,voimatta,V;NFIN;3;ACT;PRIV,4e-06,0.0009635612903225,ʋ o i̯ m ɑ tː ɑ,4,V,NFIN,3,ACT,PRIV,,,,,
voida,voiman,V;NFIN;3;ACT;INS,0.000199,0.0009635612903225,ʋ o i̯ m ɑ n,4,V,NFIN,3,ACT,INS,,,,,
voida,voitaman,V;NFIN;3;PASS;INS,0.0,0.0009635612903225,ʋ o i̯ t ɑ m ɑ n,1,V,NFIN,3,PASS,INS,,,,,
voida,voiminen,V;NFIN;4;ACT;NOM,0.0,0.0009635612903225,ʋ o i̯ m i n e n,2,V,NFIN,4,ACT,NOM,,,,,
voida,voiminen,V;NFIN;4;PASS;NOM,0.0,0.0009635612903225,ʋ o i̯ m i n e n,0,V,NFIN,4,PASS,NOM,,,,,
voida,voimista,V;NFIN;4;ACT;PRT,7e-06,0.0009635612903225,ʋ o i̯ m i s t ɑ,0,V,NFIN,4,ACT,PRT,,,,,
voida,voimista,V;NFIN;4;PASS;PRT,7e-06,0.0009635612903225,ʋ o i̯ m i s t ɑ,3,V,NFIN,4,PASS,PRT,,,,,
voida,voimaisillaan,V;NFIN;5;ACT,0.0,0.0009635612903225,ʋ o i̯ m ɑ i̯ s i lː ɑː n,2,V,NFIN,5,ACT,,,,,,
voida,voimaisillaan,V;NFIN;5;PASS,0.0,0.0009635612903225,ʋ o i̯ m ɑ i̯ s i lː ɑː n,1,V,NFIN,5,PASS,,,,,,
tulla,tulen,V;ACT;PRS;POS;IND;1;SG,0.000164,0.0002446129032258,t u l e n,1,V,ACT,PRS,POS,IND,1,SG,,,
tulla,en tule,V;ACT;PRS;NEG;IND;1;SG,0.0,0.0002446129032258,e n t u l eˣ,2,V,ACT,PRS,NEG,IND,1,SG,,,
tulla,olen tullut,V;ACT;PRS;PRF;POS;IND;1;SG,0.0,0.0002446129032258,o l e n t u lː u t,3,V,ACT,PRS,PRF,POS,IND,1,SG,,
tulla,en ole tullut,V;ACT;PRS;PRF;NEG;IND;1;SG,0.0,0.0002446129032258,e n o l eˣ t u lː u t,0,V,ACT,PRS,PRF,NEG,IND,1,SG,,
tulla,tulet,V;ACT;PRS;POS;IND;2;SG,0.000141,0.0002446129032258,t u l e t,1,V,ACT,PRS,POS,IND,2,SG,,,
tulla,et tule,V;ACT;PRS;NEG;IND;2;SG,0.0,0.0002446129032258,e t t u l eˣ,4,V,ACT,PRS,NEG,IND,2,SG,,,
tulla,olet tullut,V;ACT;PRS;PRF;POS;IND;2;SG,0.0,0.0002446129032258,o l e t t u lː u t,1,V,ACT,PRS,PRF,POS,IND,2,SG,,
tulla,et ole tullut,V;ACT;PRS;PRF;NEG;IND;2;SG,0.0,0.0002446129032258,e t o l eˣ t u lː u t,1,V,ACT,PRS,PRF,NEG,IND,2,SG,,
tulla,tulee,V;ACT;PRS;POS;IND;3;SG,0.018386,0.0002446129032258,t u l eː,4,V,ACT,PRS,POS,IND,3,SG,,,
tulla,ei tule,V;ACT;PRS;NEG;IND;3;SG,0.0,0.0002446129032258,e i̯ t u l eˣ,4,V,ACT,PRS,NEG,IND,3,SG,,,
tulla,on tullut,V;ACT;PRS;PRF;POS;IND;3;SG,0.0,0.0002446129032258,o n t u lː u t,2,V,ACT,PRS,PRF,POS,IND,3,SG,,
tulla,ei ole tullut,V;ACT;PRS;PRF;NEG;IND;3;SG,0.0,0.0002446129032258,e i̯ o l eˣ t u lː u t,0,V,ACT,PRS,PRF,NEG,IND,3,SG,,
tulla,tulemme,V;ACT;PRS;POS;IND;1;PL,0.000117,0.0002446129032258,t u l e mː e,1,V,ACT,PRS,POS,IND,1,PL,,,
tulla,emme tule,V;ACT;PRS;NEG;IND;1;PL,0.0,0.0002446129032258,e mː eˣ t u l eˣ,3,V,ACT,PRS,NEG,IND,1,PL,,,
tulla,olemme tulleet,V;ACT;PRS;PRF;POS;IND;1;PL,0.0,0.0002446129032258,o l e mː eˣ t u lː eː t,3,V,ACT,PRS,PRF,POS,IND,1,PL,,
tulla,emme ole tulleet,V;ACT;PRS;PRF;NEG;IND;1;PL,0.0,0.0002446129032258,e mː e o l eˣ t u lː eː t,3,V,ACT,PRS,PRF,NEG,IND,1,PL,,
tulla,tulette,V;ACT;PRS;POS;IND;2;PL,3.5e-05,0.0002446129032258,t u l e tː e,1,V,ACT,PRS,POS,IND,2,PL,,,
tulla,ette tule,V;ACT;PRS;NEG;IND;2;PL,0.0,0.0002446129032258,e tː e t u l eˣ,4,V,ACT,PRS,NEG,IND,2,PL,,,
tulla,olette tulleet,V;ACT;PRS;PRF;POS;IND;2;PL,0.0,0.0002446129032258,o l e tː e t u lː eː t,0,V,ACT,PRS,PRF,POS,IND,2,PL,,
tulla,ette ole tulleet,V;ACT;PRS;PRF;NEG;IND;2;PL,0.0,0.0002446129032258,e tː e o l eˣ t u lː eː t,0,V,ACT,PRS,PRF,NEG,IND,2,PL,,
tulla,tulevat,V;ACT;PRS;POS;IND;3;PL,0.002543,0.0002446129032258,t u l e ʋ ɑ t,0,V,ACT,PRS,POS,IND,3,PL,,,
tulla,eivät tule,V;ACT;PRS;NEG;IND;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t t u l eˣ,2,V,ACT,PRS,NEG,IND,3,PL,,,
tulla,ovat tulleet,V;ACT;PRS;PRF;POS;IND;3;PL,0.0,0.0002446129032258,o ʋ ɑ t t u lː eː t,4,V,ACT,PRS,PRF,POS,IND,3,PL,,
tulla,eivät ole tulleet,V;ACT;PRS;PRF;NEG;IND;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t o l eˣ t u lː eː t,1,V,ACT,PRS,PRF,NEG,IND,3,PL,,
tulla,tullaan,V;PASS;PRS;POS;IND,0.00093,0.0002446129032258,t u lː ɑː n,4,V,PASS,PRS,POS,IND,,,,,
tulla,ei tulla,V;PASS;PRS;NEG;IND,0.0,0.0002446129032258,e i̯ t u lː ɑˣ,0,V,PASS,PRS,NEG,IND,,,,,
tulla,on tultu,V;PASS;PRS;PRF;POS;IND,0.0,0.0002446129032258,o n,0,V,PASS,PRS,PRF,POS,IND,,,,
tulla,ei ole tultu,V;PASS;PRS;PRF;NEG;IND,0.0,0.0002446129032258,e i̯ o l eˣ t u l t uˣ,1,V,PASS,PRS,PRF,NEG,IND,,,,
tulla,tulin,V;ACT;PST;POS;IND;1;SG,8.4e-05,0.0002446129032258,t u l i n,2,V,ACT,PST,POS,IND,1,SG,,,
tulla,en tullut,V;ACT;PST;NEG;IND;1;SG,0.0,0.0002446129032258,e n,4,V,ACT,PST,NEG,IND,1,SG,,,
tulla,olin tullut,V;ACT;PST;PRF;POS;IND;1;SG,0.0,0.0002446129032258,o l i n t u lː u t,3,V,ACT,PST,PRF,POS,IND,1,SG,,
tulla,en ollut tullut,V;ACT;PST;PRF;NEG;IND;1;SG,0.0,0.0002446129032258,e n o lː u t t u lː u t,4,V,ACT,PST,PRF,NEG,IND,1,SG,,
tulla,tulit,V;ACT;PST;POS;IND;2;SG,1.8e-05,0.0002446129032258,t u l i t,2,V,ACT,PST,POS,IND,2,SG,,,
tulla,et tullut,V;ACT;PST;NEG;IND;2;SG,0.0,0.0002446129032258,e t t u lː u t,1,V,ACT,PST,NEG,IND,2,SG,,,
tulla,olit tullut,V;ACT;PST;PRF;POS;IND;2;SG,0.0,0.0002446129032258,o l i t t u lː u t,0,V,ACT,PST,PRF,POS,IND,2,SG,,
tulla,et ollut tullut,V;ACT;PST;PRF;NEG;IND;2;SG,0.0,0.0002446129032258,e t o lː u t t u lː u t,1,V,ACT,PST,PRF,NEG,IND,2,SG,,
tulla,tuli,V;ACT;PST;POS;IND;3;SG,0.004975,0.0002446129032258,t u l i,3,V,ACT,PST,POS,IND,3,SG,,,
tulla,ei tullut,V;ACT;PST;NEG;IND;3;SG,0.0,0.0002446129032258,e i̯ t u lː u t,4,V,ACT,PST,NEG,IND,3,SG,,,
tulla,oli tullut,V;ACT;PST;PRF;POS;IND;3;SG,0.0,0.0002446129032258,o l i t u lː u t,0,V,ACT,PST,PRF,POS,IND,3,SG,,
tulla,ei ollut tullut,V;ACT;PST;PRF;NEG;IND;3;SG,0.0,0.0002446129032258,e i̯ o lː u t t u lː u t,3,V,ACT,PST,PRF,NEG,IND,3,SG,,
tulla,tulimme,V;ACT;PST;POS;IND;1;PL,3.3e-05,0.0002446129032258,t u l i mː e,2,V,ACT,PST,POS,IND,1,PL,,,
tulla,emme tulleet,V;ACT;PST;NEG;IND;1;PL,0.0,0.0002446129032258,e mː eˣ t u lː eː t,1,V,ACT,PST,NEG,IND,1,PL,,,
tulla,olimme tulleet,V;ACT;PST;PRF;POS;IND;1;PL,0.0,0.0002446129032258,o l i mː eˣ t u lː eː t,4,V,ACT,PST,PRF,POS,IND,1,PL,,
tulla,emme olleet tulleet,V;ACT;PST;PRF;NEG;IND;1;PL,0.0,0.0002446129032258,e mː e o lː eː t t u lː eː t,0,V,ACT,PST,PRF,NEG,IND,1,PL,,
tulla,tulitte,V;ACT;PST;POS;IND;2;PL,1e-06,0.0002446129032258,t u l i tː e,4,V,ACT,PST,POS,IND,2,PL,,,
tulla,ette tulleet,V;ACT;PST;NEG;IND;2;PL,0.0,0.0002446129032258,e tː e t u lː eː t,3,V,ACT,PST,NEG,IND,2,PL,,,
tulla,olitte tulleet,V;ACT;PST;PRF;POS;IND;2;PL,0.0,0.0002446129032258,o l i tː eˣ t u lː eː t,2,V,ACT,PST,PRF,POS,IND,2,PL,,
tulla,ette olleet tulleet,V;ACT;PST;PRF;NEG;IND;2;PL,0.0,0.0002446129032258,e tː e o lː eː t t u lː eː t,4,V,ACT,PST,PRF,NEG,IND,2,PL,,
tulla,tulivat,V;ACT;PST;POS;IND;3;PL,0.000622,0.0002446129032258,t u l i ʋ ɑ t,0,V,ACT,PST,POS,IND,3,PL,,,
tulla,eivät tulleet,V;ACT;PST;NEG;IND;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t t u lː eː t,2,V,ACT,PST,NEG,IND,3,PL,,,
tulla,olivat tulleet,V;ACT;PST;PRF;POS;IND;3;PL,0.0,0.0002446129032258,o l i ʋ ɑ t t u lː eː t,1,V,ACT,PST,PRF,POS,IND,3,PL,,
tulla,eivät olleet tulleet,V;ACT;PST;PRF;NEG;IND;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t o lː eː t t u lː eː t,1,V,ACT,PST,PRF,NEG,IND,3,PL,,
tulla,tultiin,V;PASS;PST;POS;IND,5e-05,0.0002446129032258,t u l t iː n,0,V,PASS,PST,POS,IND,,,,,
tulla,ei tultu,V;PASS;PST;NEG;IND,0.0,0.0002446129032258,e i̯ t u l t u,2,V,PASS,PST,NEG,IND,,,,,
tulla,oli tultu,V;PASS;PST;PRF;POS;IND,0.0,0.0002446129032258,o l i t u l t uˣ,4,V,PASS,PST,PRF,POS,IND,,,,
tulla,ei ollut tultu,V;PASS;PST;PRF;NEG;IND,0.0,0.0002446129032258,e i̯ o lː u t t u l t uˣ,0,V,PASS,PST,PRF,NEG,IND,,,,
tulla,tulisin,V;ACT;PRS;POS;COND;1;SG,7e-06,0.0002446129032258,t u l i s i n,3,V,ACT,PRS,POS,COND,1,SG,,,
tulla,en tulisi,V;ACT;PRS;NEG;COND;1;SG,0.0,0.0002446129032258,e n t u l i s i,4,V,ACT,PRS,NEG,COND,1,SG,,,
tulla,olisin tullut,V;ACT;PRS;PRF;POS;COND;1;SG,0.0,0.0002446129032258,o l i s i n t u lː u t,0,V,ACT,PRS,PRF,POS,COND,1,SG,,
tulla,en olisi tullut,V;ACT;PRS;PRF;NEG;COND;1;SG,0.0,0.0002446129032258,e n o l i s i t u lː u t,4,V,ACT,PRS,PRF,NEG,COND,1,SG,,
tulla,tulisit,V;ACT;PRS;POS;COND;2;SG,4e-06,0.0002446129032258,t u l i s i t,3,V,ACT,PRS,POS,COND,2,SG,,,
tulla,et tulisi,V;ACT;PRS;NEG;COND;2;SG,0.0,0.0002446129032258,e t t u l i s i,4,V,ACT,PRS,NEG,COND,2,SG,,,
tulla,olisit tullut,V;ACT;PRS;PRF;POS;COND;2;SG,0.0,0.0002446129032258,o l i s i t t u lː u t,2,V,ACT,PRS,PRF,POS,COND,2,SG,,
tulla,et olisi tullut,V;ACT;PRS;PRF;NEG;COND;2;SG,0.0,0.0002446129032258,e t o l i s i t u lː u t,0,V,ACT,PRS,PRF,NEG,COND,2,SG,,
tulla,tulisi,V;ACT;PRS;POS;COND;3;SG,0.004865,0.0002446129032258,t u l i s i,0,V,ACT,PRS,POS,COND,3,SG,,,
tulla,ei tulisi,V;ACT;PRS;NEG;COND;3;SG,0.0,0.0002446129032258,e i̯ t u l i s i,1,V,ACT,PRS,NEG,COND,3,SG,,,
tulla,olisi tullut,V;ACT;PRS;PRF;POS;COND;3;SG,0.0,0.0002446129032258,o l i s i t u lː u t,2,V,ACT,PRS,PRF,POS,COND,3,SG,,
tulla,ei olisi tullut,V;ACT;PRS;PRF;NEG;COND;3;SG,0.0,0.0002446129032258,e i̯ o l i s i t u lː u t,1,V,ACT,PRS,PRF,NEG,COND,3,SG,,
tulla,tulisimme,V;ACT;PRS;POS;COND;1;PL,6e-06,0.0002446129032258,t u l i s i mː e,0,V,ACT,PRS,POS,COND,1,PL,,,
tulla,emme tulisi,V;ACT;PRS;NEG;COND;1;PL,0.0,0.0002446129032258,e mː eˣ t u l i s i,2,V,ACT,PRS,NEG,COND,1,PL,,,
tulla,olisimme tulleet,V;ACT;PRS;PRF;POS;COND;1;PL,0.0,0.0002446129032258,o l i s i mː eˣ t u lː eː t,2,V,ACT,PRS,PRF,POS,COND,1,PL,,
tulla,emme olisi tulleet,V;ACT;PRS;PRF;NEG;COND;1;PL,0.0,0.0002446129032258,e mː eˣ o l i s i t u lː eː t,1,V,ACT,PRS,PRF,NEG,COND,1,PL,,
tulla,tulisitte,V;ACT;PRS;POS;COND;2;PL,2e-06,0.0002446129032258,t u l i s i tː eˣ,1,V,ACT,PRS,POS,COND,2,PL,,,
tulla,ette tulisi,V;ACT;PRS;NEG;COND;2;PL,0.0,0.0002446129032258,e tː e t u l i s i,3,V,ACT,PRS,NEG,COND,2,PL,,,
tulla,olisitte tulleet,V;ACT;PRS;PRF;POS;COND;2;PL,0.0,0.0002446129032258,o l i s i tː eˣ t u lː eː t,0,V,ACT,PRS,PRF,POS,COND,2,PL,,
tulla,ette olisi tulleet,V;ACT;PRS;PRF;NEG;COND;2;PL,0.0,0.0002446129032258,e tː e o l i s i t u lː eː t,3,V,ACT,PRS,PRF,NEG,COND,2,PL,,
tulla,tulisivat,V;ACT;PRS;POS;COND;3;PL,0.000127,0.0002446129032258,t u l i s i ʋ ɑ t,1,V,ACT,PRS,POS,COND,3,PL,,,
tulla,eivät tulisi,V;ACT;PRS;NEG;COND;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t t u l i s i,2,V,ACT,PRS,NEG,COND,3,PL,,,
tulla,olisivat tulleet,V;ACT;PRS;PRF;POS;COND;3;PL,0.0,0.0002446129032258,o l i s i ʋ ɑ t t u lː eː t,0,V,ACT,PRS,PRF,POS,COND,3,PL,,
tulla,eivät olisi tulleet,V;ACT;PRS;PRF;NEG;COND;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t o l i s i t u lː eː t,3,V,ACT,PRS,PRF,NEG,COND,3,PL,,
tulla,tultaisiin,V;PASS;PRS;POS;COND,2.1e-05,0.0002446129032258,t u l t ɑ i̯ s iː n,4,V,PASS,PRS,POS,COND,,,,,
tulla,ei tultaisi,V;PASS;PRS;NEG;COND,0.0,0.0002446129032258,e i̯ t u l t ɑ i̯ s i,1,V,PASS,PRS,NEG,COND,,,,,
tulla,olisi tultu,V;PASS;PRS;PRF;POS;COND,0.0,0.0002446129032258,o l i s i t u l t u,3,V,PASS,PRS,PRF,POS,COND,,,,
tulla,ei olisi tultu,V;PASS;PRS;PRF;NEG;COND,0.0,0.0002446129032258,e i̯ o l i s i t u l t uˣ,3,V,PASS,PRS,PRF,NEG,COND,,,,
tulla,tule,V;ACT;PRS;POS;IMP;2;SG,0.00145,0.0002446129032258,t u l eˣ,4,V,ACT,PRS,POS,IMP,2,SG,,,
tulla,älä tule,V;ACT;PRS;NEG;IMP;2;SG,0.0,0.0002446129032258,æ l æ t u l eˣ,0,V,ACT,PRS,NEG,IMP,2,SG,,,
tulla,ole tullut,V;ACT;PRS;PRF;POS;IMP;2;SG,0.0,0.0002446129032258,o l eˣ t u lː u t,0,V,ACT,PRS,PRF,POS,IMP,2,SG,,
tulla,älä ole tullut,V;ACT;PRS;PRF;NEG;IMP;2;SG,0.0,0.0002446129032258,æ l æ o l eˣ t u lː u t,2,V,ACT,PRS,PRF,NEG,IMP,2,SG,,
tulla,tulkoon,V;ACT;PRS;POS;IMP;3;SG,2.6e-05,0.0002446129032258,t u l k oː n,0,V,ACT,PRS,POS,IMP,3,SG,,,
tulla,älköön tulko,V;ACT;PRS;NEG;IMP;3;SG,0.0,0.0002446129032258,æ l k øː n t u l k o,4,V,ACT,PRS,NEG,IMP,3,SG,,,
tulla,olkoon tullut,V;ACT;PRS;PRF;POS;IMP;3;SG,0.0,0.0002446129032258,o l k oː n t u lː u t,2,V,ACT,PRS,PRF,POS,IMP,3,SG,,
tulla,älköön olko tullut,V;ACT;PRS;PRF;NEG;IMP;3;SG,0.0,0.0002446129032258,æ l k øː n o l k o t u lː u t,3,V,ACT,PRS,PRF,NEG,IMP,3,SG,,
tulla,tulkaamme,V;ACT;PRS;POS;IMP;1;PL,0.0,0.0002446129032258,t u l k ɑː mː e,0,V,ACT,PRS,POS,IMP,1,PL,,,
tulla,älkäämme tulko,V;ACT;PRS;NEG;IMP;1;PL,0.0,0.0002446129032258,æ l k æː mː eˣ t u l k o,2,V,ACT,PRS,NEG,IMP,1,PL,,,
tulla,olkaamme tulleet,V;ACT;PRS;PRF;POS;IMP;1;PL,0.0,0.0002446129032258,o l k ɑː mː eˣ t u lː eː t,0,V,ACT,PRS,PRF,POS,IMP,1,PL,,
tulla,älkäämme olko tulleet,V;ACT;PRS;PRF;NEG;IMP;1;PL,0.0,0.0002446129032258,æ l k æː mː eˣ o l k o t u lː eː t,3,V,ACT,PRS,PRF,NEG,IMP,1,PL,,
tulla,tulkaa,V;ACT;PRS;POS;IMP;2;PL,3.5e-05,0.0002446129032258,t u l k ɑː,3,V,ACT,PRS,POS,IMP,2,PL,,,
tulla,älkää tulko,V;ACT;PRS;NEG;IMP;2;PL,0.0,0.0002446129032258,æ l k æː t u l k o,0,V,ACT,PRS,NEG,IMP,2,PL,,,
tulla,olkaa tulleet,V;ACT;PRS;PRF;POS;IMP;2;PL,0.0,0.0002446129032258,o l k ɑː t u lː eː t,0,V,ACT,PRS,PRF,POS,IMP,2,PL,,
tulla,älkää olko tulleet,V;ACT;PRS;PRF;NEG;IMP;2;PL,0.0,0.0002446129032258,æ l k æː o l k o t u lː eː t,2,V,ACT,PRS,PRF,NEG,IMP,2,PL,,
tulla,tulkoot,V;ACT;PRS;POS;IMP;3;PL,2e-06,0.0002446129032258,t u l k oː t,3,V,ACT,PRS,POS,IMP,3,PL,,,
tulla,älkööt tulko,V;ACT;PRS;NEG;IMP;3;PL,0.0,0.0002446129032258,æ l k øː t t u l k o,3,V,ACT,PRS,NEG,IMP,3,PL,,,
tulla,olkoot tulleet,V;ACT;PRS;PRF;POS;IMP;3;PL,0.0,0.0002446129032258,o l k oː t t u lː eː t,2,V,ACT,PRS,PRF,POS,IMP,3,PL,,
tulla,älkööt olko tulleet,V;ACT;PRS;PRF;NEG;IMP;3;PL,0.0,0.0002446129032258,æ l k øː t o l k o t u lː eː t,3,V,ACT,PRS,PRF,NEG,IMP,3,PL,,
tulla,tultakoon,V;PASS;PRS;POS;IMP,0.0,0.0002446129032258,t u l t ɑ k oː n,0,V,PASS,PRS,POS,IMP,,,,,
tulla,älköön tultako,V;PASS;PRS;NEG;IMP,0.0,0.0002446129032258,æ l k øː n t u l t ɑ k o,4,V,PASS,PRS,NEG,IMP,,,,,
tulla,olkoon tultu,V;PASS;PRS;PRF;POS;IMP,0.0,0.0002446129032258,o l k oː n t u l t u,4,V,PASS,PRS,PRF,POS,IMP,,,,
tulla,älköön olko tultu,V;PASS;PRS;PRF;NEG;IMP,0.0,0.0002446129032258,æ l k øː n o l k o t u l t uˣ,2,V,PASS,PRS,PRF,NEG,IMP,,,,
tulla,tullen,V;ACT;PRS;POS;POT;1;SG,0.00015,0.0002446129032258,t u lː e n,0,V,ACT,PRS,POS,POT,1,SG,,,
tulla,en tulle,V;ACT;PRS;NEG;POT;1;SG,0.0,0.0002446129032258,e n,2,V,ACT,PRS,NEG,POT,1,SG,,,
tulla,lienen tullut,V;ACT;PRS;PRF;POS;POT;1;SG,0.0,0.0002446129032258,l i e̯ n e n t u lː u t,1,V,ACT,PRS,PRF,POS,POT,1,SG,,
tulla,en liene tullut,V;ACT;PRS;PRF;NEG;POT;1;SG,0.0,0.0002446129032258,e n l i e̯ n eˣ t u lː u t,0,V,ACT,PRS,PRF,NEG,POT,1,SG,,
tulla,tullet,V;ACT;PRS;POS;POT;2;SG,4e-06,0.0002446129032258,t u lː e t,3,V,ACT,PRS,POS,POT,2,SG,,,
tulla,et tulle,V;ACT;PRS;NEG;POT;2;SG,0.0,0.0002446129032258,e t t u lː eˣ,2,V,ACT,PRS,NEG,POT,2,SG,,,
tulla,lienet tullut,V;ACT;PRS;PRF;POS;POT;2;SG,0.0,0.0002446129032258,l i e̯ n e t t u lː u t,4,V,ACT,PRS,PRF,POS,POT,2,SG,,
tulla,et liene tullut,V;ACT;PRS;PRF;NEG;POT;2;SG,0.0,0.0002446129032258,e t l i e̯ n eˣ t u lː u t,2,V,ACT,PRS,PRF,NEG,POT,2,SG,,
tulla,tullee,V;ACT;PRS;POS;POT;3;SG,0.000101,0.0002446129032258,t u lː eː,2,V,ACT,PRS,POS,POT,3,SG,,,
tulla,ei tulle,V;ACT;PRS;NEG;POT;3;SG,0.0,0.0002446129032258,e i̯ t u lː eˣ,1,V,ACT,PRS,NEG,POT,3,SG,,,
tulla,lienee tullut,V;ACT;PRS;PRF;POS;POT;3;SG,0.0,0.0002446129032258,l i e̯ n eː t u lː u t,3,V,ACT,PRS,PRF,POS,POT,3,SG,,
tulla,ei liene tullut,V;ACT;PRS;PRF;NEG;POT;3;SG,0.0,0.0002446129032258,e i̯ l i e̯ n eˣ t u lː u t,4,V,ACT,PRS,PRF,NEG,POT,3,SG,,
tulla,tullemme,V;ACT;PRS;POS;POT;1;PL,0.0,0.0002446129032258,t u lː e mː e,4,V,ACT,PRS,POS,POT,1,PL,,,
tulla,emme tulle,V;ACT;PRS;NEG;POT;1;PL,0.0,0.0002446129032258,e mː eˣ t u lː eˣ,4,V,ACT,PRS,NEG,POT,1,PL,,,
tulla,lienemme tulleet,V;ACT;PRS;PRF;POS;POT;1;PL,0.0,0.0002446129032258,l i e̯ n e mː eˣ t u lː eː t,3,V,ACT,PRS,PRF,POS,POT,1,PL,,
tulla,emme liene tulleet,V;ACT;PRS;PRF;NEG;POT;1;PL,0.0,0.0002446129032258,e mː eˣ l i e̯ n eˣ t u lː eː t,1,V,ACT,PRS,PRF,NEG,POT,1,PL,,
tulla,tullette,V;ACT;PRS;POS;POT;2;PL,0.0,0.0002446129032258,t u lː e tː e,3,V,ACT,PRS,POS,POT,2,PL,,,
tulla,ette tulle,V;ACT;PRS;NEG;POT;2;PL,0.0,0.0002446129032258,e tː e t u lː eˣ,1,V,ACT,PRS,NEG,POT,2,PL,,,
tulla,lienette tulleet,V;ACT;PRS;PRF;POS;POT;2;PL,0.0,0.0002446129032258,l i e̯ n e tː eˣ t u lː eː t,0,V,ACT,PRS,PRF,POS,POT,2,PL,,
tulla,ette liene tulleet,V;ACT;PRS;PRF;NEG;POT;2;PL,0.0,0.0002446129032258,e tː e l i e̯ n eˣ t u lː eː t,4,V,ACT,PRS,PRF,NEG,POT,2,PL,,
tulla,tullevat,V;ACT;PRS;POS;POT;3;PL,1e-05,0.0002446129032258,t u lː e ʋ ɑ t,3,V,ACT,PRS,POS,POT,3,PL,,,
tulla,eivät tulle,V;ACT;PRS;NEG;POT;3;PL,0.0,0.0002446129032258,e i̯ ʋ æ t t u lː eˣ,2,V,ACT,PRS,NEG,POT,3,PL,,,
tulla,lienevät tulleet,V;ACT;PRS;PRF;POS;POT;3;PL,0.0,0.0002446129032258,l i e̯ n e ʋ æ t t u lː eː t,1,V,ACT,PRS,PRF,POS,POT,3,PL,,
